ID,Prob1
1873, 0.23
1874, 0.33
1875, 0.56
1876, 0.26
1877, 0.34
1878, 0.37
1879, 0.23
1880, 0.26
1881, 0.28
1882, 0.30
1883, 0.58
1884, 0.66
1885, 0.30
1886, 0.26
1887, 0.31
1888, 0.51
1889, 0.34
1890, 0.29
1891, 0.24
1892, 0.31
1893, 0.56
1894, 0.52
1895, 0.39
1896, 0.26
1897, 0.32
1898, 0.33
1899, 0.37
1900, 0.24
1901, 0.33
1902, 0.66
1903, 0.24
1904, 0.24
1905, 0.51
1906, 0.33
1907, 0.24
1908, 0.30
1909, 0.26
1910, 0.39
1911, 0.33
1912, 0.24
1913, 0.24
1914, 0.23
1915, 0.29
1916, 0.62
1917, 0.33
1918, 0.24
1919, 0.32
1920, 0.66
1921, 0.24
1922, 0.23
1923, 0.31
1924, 0.40
1925, 0.33
1926, 0.32
1927, 0.40
1928, 0.66
1929, 0.24
1930, 0.33
1931, 0.37
1932, 0.31
1933, 0.30
1934, 0.24
1935, 0.42
1936, 0.20
1937, 0.28
1938, 0.32
1939, 0.33
1940, 0.29
1941, 0.29
1942, 0.26
1943, 0.23
1944, 0.26
1945, 0.24
1946, 0.30
1947, 0.29
1948, 0.66
1949, 0.24
1950, 0.24
1951, 0.29
1952, 0.25
1953, 0.42
1954, 0.26
1955, 0.28
1956, 0.32
1957, 0.33
1958, 0.27
1959, 0.40
1960, 0.32
1961, 0.33
1962, 0.29
1963, 0.29
1964, 0.33
1965, 0.37
1966, 0.51
1967, 0.58
1968, 0.29
1969, 0.30
1970, 0.28
1971, 0.26
1972, 0.33
1973, 0.24
1974, 0.23
1975, 0.40
1976, 0.32
1977, 0.34
1978, 0.51
1979, 0.26
1980, 0.29
1981, 0.30
1982, 0.29
1983, 0.66
1984, 0.37
1985, 0.33
1986, 0.29
1987, 0.30
1988, 0.66
1989, 0.24
1990, 0.40
1991, 0.35
1992, 0.51
1993, 0.51
1994, 0.26
1995, 0.34
1996, 0.24
1997, 0.23
1998, 0.34
1999, 0.26
2000, 0.24
2001, 0.40
2002, 0.51
2003, 0.51
2004, 0.28
2005, 0.28
2006, 0.30
2007, 0.34
2008, 0.30
2009, 0.32
2010, 0.33
2011, 0.24
2012, 0.33
2013, 0.32
2014, 0.26
2015, 0.55
2016, 0.29
2017, 0.37
2018, 0.24
2019, 0.34
2020, 0.23
2021, 0.24
2022, 0.33
2023, 0.26
2024, 0.47
2025, 0.32
2026, 0.26
2027, 0.37
2028, 0.26
2029, 0.35
2030, 0.66
2031, 0.46
2032, 0.28
2033, 0.33
2034, 0.29
2035, 0.23
2036, 0.30
2037, 0.51
2038, 0.37
2039, 0.41
2040, 0.23
2041, 0.24
2042, 0.29
2043, 0.24
2044, 0.24
2045, 0.29
2046, 0.23
2047, 0.24
2048, 0.29
2049, 0.29
2050, 0.33
2051, 0.24
2052, 0.29
2053, 0.23
2054, 0.24
2055, 0.29
2056, 0.33
2057, 0.40
2058, 0.24
2059, 0.49
2060, 0.22
2061, 0.26
2062, 0.32
2063, 0.60
2064, 0.26
2065, 0.23
2066, 0.29
2067, 0.26
2068, 0.23
2069, 0.26
2070, 0.30
2071, 0.65
2072, 0.51
2073, 0.33
2074, 0.29
2075, 0.34
2076, 0.30
2077, 0.33
2078, 0.51
2079, 0.26
2080, 0.40
2081, 0.23
2082, 0.33
2083, 0.40
2084, 0.40
2085, 0.33
2086, 0.23
2087, 0.66
2088, 0.57
2089, 0.29
2090, 0.33
2091, 0.49
2092, 0.66
2093, 0.23
2094, 0.60
2095, 0.58
2096, 0.66
2097, 0.40
2098, 0.29
2099, 0.23
2100, 0.24
2101, 0.60
2102, 0.60
2103, 0.23
2104, 0.24
2105, 0.26
2106, 0.24
2107, 0.39
2108, 0.32
2109, 0.29
2110, 0.29
2111, 0.31
2112, 0.30
2113, 0.20
2114, 0.40
2115, 0.51
2116, 0.26
2117, 0.49
2118, 0.51
2119, 0.26
2120, 0.30
2121, 0.23
2122, 0.37
2123, 0.23
2124, 0.30
2125, 0.33
2126, 0.46
2127, 0.23
2128, 0.33
2129, 0.24
2130, 0.37
2131, 0.30
2132, 0.42
2133, 0.26
2134, 0.29
2135, 0.30
2136, 0.31
2137, 0.51
2138, 0.33
2139, 0.34
2140, 0.40
2141, 0.45
2142, 0.30
2143, 0.34
2144, 0.22
2145, 0.26
2146, 0.58
2147, 0.40
2148, 0.30
2149, 0.28
2150, 0.40
2151, 0.26
2152, 0.29
2153, 0.33
2154, 0.27
2155, 0.30
2156, 0.28
2157, 0.58
2158, 0.28
2159, 0.33
2160, 0.34
2161, 0.23
2162, 0.30
2163, 0.47
2164, 0.66
2165, 0.37
2166, 0.66
2167, 0.49
2168, 0.31
2169, 0.24
2170, 0.26
2171, 0.27
2172, 0.24
2173, 0.37
2174, 0.24
2175, 0.34
2176, 0.26
2177, 0.24
2178, 0.30
2179, 0.33
2180, 0.30
2181, 0.33
2182, 0.33
2183, 0.26
2184, 0.29
2185, 0.32
2186, 0.26
2187, 0.40
2188, 0.29
2189, 0.27
2190, 0.33
2191, 0.56
2192, 0.26
2193, 0.24
2194, 0.22
2195, 0.40
2196, 0.29
2197, 0.37
2198, 0.22
2199, 0.51
2200, 0.62
2201, 0.32
2202, 0.58
2203, 0.33
2204, 0.31
2205, 0.29
2206, 0.37
2207, 0.24
2208, 0.30
2209, 0.33
2210, 0.29
2211, 0.32
2212, 0.62
2213, 0.23
2214, 0.25
2215, 0.66
2216, 0.55
2217, 0.30
2218, 0.31
2219, 0.23
2220, 0.24
2221, 0.24
2222, 0.35
2223, 0.24
2224, 0.51
2225, 0.40
2226, 0.22
2227, 0.26
2228, 0.23
2229, 0.52
2230, 0.30
2231, 0.29
2232, 0.26
2233, 0.24
2234, 0.30
2235, 0.30
2236, 0.51
2237, 0.37
2238, 0.58
2239, 0.24
2240, 0.27
2241, 0.66
2242, 0.28
2243, 0.58
2244, 0.23
2245, 0.30
2246, 0.66
2247, 0.26
2248, 0.30
2249, 0.27
2250, 0.24
2251, 0.40
2252, 0.26
2253, 0.22
2254, 0.26
2255, 0.66
2256, 0.40
2257, 0.26
2258, 0.33
2259, 0.66
2260, 0.24
2261, 0.60
2262, 0.29
2263, 0.37
2264, 0.66
2265, 0.31
2266, 0.32
2267, 0.40
2268, 0.37
2269, 0.23
2270, 0.58
2271, 0.26
2272, 0.23
2273, 0.30
2274, 0.26
2275, 0.51
2276, 0.24
2277, 0.40
2278, 0.24
2279, 0.24
2280, 0.23
2281, 0.28
2282, 0.44
2283, 0.23
2284, 0.58
2285, 0.33
2286, 0.33
2287, 0.33
2288, 0.26
2289, 0.20
2290, 0.33
2291, 0.29
2292, 0.29
2293, 0.23
2294, 0.22
2295, 0.24
2296, 0.23
2297, 0.31
2298, 0.40
2299, 0.65
2300, 0.23
2301, 0.30
2302, 0.32
2303, 0.42
2304, 0.23
2305, 0.60
2306, 0.33
2307, 0.32
2308, 0.28
2309, 0.32
2310, 0.24
2311, 0.23
2312, 0.30
2313, 0.26
2314, 0.26
2315, 0.60
2316, 0.30
2317, 0.23
2318, 0.33
2319, 0.23
2320, 0.24
2321, 0.62
2322, 0.51
2323, 0.40
2324, 0.33
2325, 0.37
2326, 0.31
2327, 0.34
2328, 0.37
2329, 0.44
2330, 0.24
2331, 0.24
2332, 0.22
2333, 0.24
2334, 0.33
2335, 0.28
2336, 0.36
2337, 0.24
2338, 0.23
2339, 0.66
2340, 0.22
2341, 0.30
2342, 0.26
2343, 0.40
2344, 0.23
2345, 0.22
2346, 0.23
2347, 0.37
2348, 0.40
2349, 0.24
2350, 0.26
2351, 0.35
2352, 0.58
2353, 0.31
2354, 0.23
2355, 0.24
2356, 0.26
2357, 0.33
2358, 0.44
2359, 0.29
2360, 0.40
2361, 0.24
2362, 0.30
2363, 0.24
2364, 0.32
2365, 0.34
2366, 0.40
2367, 0.25
2368, 0.35
2369, 0.24
2370, 0.20
2371, 0.26
2372, 0.28
2373, 0.26
2374, 0.22
2375, 0.22
2376, 0.29
2377, 0.66
2378, 0.37
2379, 0.66
2380, 0.24
2381, 0.22
2382, 0.24
2383, 0.24
2384, 0.42
2385, 0.33
2386, 0.22
2387, 0.62
2388, 0.37
2389, 0.33
2390, 0.23
2391, 0.23
2392, 0.26
2393, 0.29
2394, 0.33
2395, 0.51
2396, 0.53
2397, 0.29
2398, 0.58
2399, 0.32
2400, 0.26
2401, 0.31
2402, 0.37
2403, 0.33
2404, 0.24
2405, 0.23
2406, 0.40
2407, 0.51
2408, 0.66
2409, 0.24
2410, 0.29
2411, 0.34
2412, 0.23
2413, 0.24
2414, 0.24
2415, 0.26
2416, 0.51
2417, 0.26
2418, 0.33
2419, 0.37
2420, 0.28
2421, 0.22
2422, 0.37
2423, 0.29
2424, 0.26
2425, 0.37
2426, 0.60
2427, 0.66
2428, 0.22
2429, 0.38
2430, 0.37
2431, 0.51
2432, 0.51
2433, 0.23
2434, 0.40
2435, 0.24
2436, 0.37
2437, 0.24
2438, 0.26
2439, 0.25
2440, 0.23
2441, 0.37
2442, 0.23
2443, 0.30
2444, 0.29
2445, 0.66
2446, 0.29
2447, 0.24
2448, 0.56
2449, 0.66
2450, 0.66
2451, 0.22
2452, 0.37
2453, 0.28
2454, 0.37
2455, 0.66
2456, 0.37
2457, 0.25
2458, 0.51
2459, 0.40
2460, 0.40
2461, 0.23
2462, 0.28
2463, 0.24
2464, 0.28
2465, 0.54
2466, 0.29
2467, 0.32
2468, 0.37
2469, 0.33
2470, 0.30
2471, 0.24
2472, 0.66
2473, 0.46
2474, 0.32
2475, 0.25
2476, 0.40
2477, 0.26
2478, 0.66
2479, 0.33
2480, 0.23
2481, 0.24
2482, 0.29
2483, 0.40
2484, 0.40
2485, 0.22
2486, 0.40
2487, 0.30
2488, 0.30
2489, 0.24
2490, 0.34
2491, 0.29
2492, 0.33
2493, 0.23
2494, 0.66
2495, 0.33
2496, 0.26
2497, 0.31
2498, 0.37
2499, 0.58
2500, 0.32
2501, 0.34
2502, 0.30
2503, 0.23
2504, 0.32
2505, 0.29
2506, 0.23
2507, 0.29
2508, 0.51
2509, 0.40
2510, 0.49
2511, 0.24
2512, 0.28
2513, 0.44
2514, 0.22
2515, 0.30
2516, 0.26
2517, 0.24
2518, 0.30
2519, 0.62
2520, 0.30
2521, 0.40
2522, 0.31
2523, 0.60
2524, 0.23
2525, 0.26
2526, 0.58
2527, 0.37
2528, 0.30
2529, 0.30
2530, 0.26
2531, 0.66
2532, 0.66
2533, 0.23
2534, 0.58
2535, 0.31
2536, 0.47
2537, 0.30
2538, 0.23
2539, 0.26
2540, 0.58
2541, 0.29
2542, 0.26
2543, 0.56
2544, 0.36
2545, 0.66
2546, 0.26
2547, 0.24
2548, 0.29
2549, 0.27
2550, 0.24
2551, 0.30
2552, 0.40
2553, 0.30
2554, 0.23
2555, 0.23
2556, 0.26
2557, 0.40
2558, 0.30
2559, 0.33
2560, 0.23
2561, 0.24
2562, 0.26
2563, 0.24
2564, 0.33
2565, 0.33
2566, 0.28
2567, 0.30
2568, 0.23
2569, 0.28
2570, 0.24
2571, 0.40
2572, 0.23
2573, 0.25
2574, 0.29
2575, 0.32
2576, 0.27
2577, 0.51
2578, 0.29
2579, 0.40
2580, 0.23
2581, 0.51
2582, 0.24
2583, 0.26
2584, 0.23
2585, 0.30
2586, 0.33
2587, 0.31
2588, 0.37
2589, 0.33
2590, 0.24
2591, 0.66
2592, 0.30
2593, 0.58
2594, 0.34
2595, 0.26
2596, 0.23
2597, 0.24
2598, 0.35
2599, 0.30
2600, 0.23
2601, 0.24
2602, 0.23
2603, 0.66
2604, 0.24
2605, 0.43
2606, 0.40
2607, 0.37
2608, 0.22
2609, 0.37
2610, 0.24
2611, 0.23
2612, 0.31
2613, 0.24
2614, 0.29
2615, 0.40
2616, 0.36
2617, 0.27
2618, 0.29
2619, 0.24
2620, 0.34
2621, 0.60
2622, 0.37
2623, 0.58
2624, 0.34
2625, 0.29
2626, 0.40
2627, 0.23
2628, 0.23
2629, 0.29
2630, 0.24
2631, 0.28
2632, 0.34
2633, 0.46
2634, 0.56
2635, 0.40
2636, 0.28
2637, 0.26
2638, 0.33
2639, 0.32
2640, 0.33
2641, 0.40
2642, 0.60
2643, 0.29
2644, 0.49
2645, 0.29
2646, 0.24
2647, 0.33
2648, 0.24
2649, 0.58
2650, 0.40
2651, 0.37
2652, 0.28
2653, 0.66
2654, 0.25
2655, 0.26
2656, 0.58
2657, 0.23
2658, 0.47
2659, 0.30
2660, 0.37
2661, 0.24
2662, 0.58
2663, 0.23
2664, 0.66
2665, 0.24
2666, 0.30
2667, 0.30
2668, 0.28
2669, 0.31
2670, 0.37
2671, 0.33
2672, 0.27
2673, 0.24
2674, 0.44
2675, 0.28
2676, 0.30
2677, 0.58
2678, 0.23
2679, 0.26
2680, 0.22
2681, 0.34
2682, 0.33
2683, 0.58
2684, 0.26
2685, 0.29
2686, 0.51
2687, 0.24
2688, 0.37
2689, 0.25
2690, 0.32
2691, 0.31
2692, 0.34
2693, 0.49
2694, 0.23
2695, 0.24
2696, 0.37
2697, 0.51
2698, 0.37
2699, 0.23
2700, 0.26
2701, 0.30
2702, 0.33
2703, 0.33
2704, 0.28
2705, 0.63
2706, 0.51
2707, 0.28
2708, 0.22
2709, 0.37
2710, 0.31
2711, 0.40
2712, 0.30
2713, 0.33
2714, 0.66
2715, 0.27
2716, 0.23
2717, 0.32
2718, 0.25
2719, 0.40
2720, 0.23
2721, 0.24
2722, 0.32
2723, 0.27
2724, 0.32
2725, 0.30
2726, 0.29
2727, 0.56
2728, 0.23
2729, 0.29
2730, 0.24
2731, 0.29
2732, 0.46
2733, 0.29
2734, 0.20
2735, 0.60
2736, 0.22
2737, 0.28
2738, 0.27
2739, 0.29
2740, 0.37
2741, 0.45
2742, 0.37
2743, 0.37
2744, 0.51
2745, 0.43
2746, 0.32
2747, 0.24
2748, 0.66
2749, 0.37
2750, 0.35
2751, 0.37
2752, 0.27
2753, 0.66
2754, 0.30
2755, 0.40
2756, 0.35
2757, 0.60
2758, 0.28
2759, 0.26
2760, 0.26
2761, 0.26
2762, 0.47
2763, 0.30
2764, 0.22
2765, 0.26
2766, 0.30
2767, 0.24
2768, 0.26
2769, 0.66
2770, 0.55
2771, 0.51
2772, 0.26
2773, 0.26
2774, 0.33
2775, 0.24
2776, 0.24
2777, 0.22
2778, 0.29
2779, 0.46
2780, 0.28
2781, 0.34
2782, 0.24
2783, 0.33
2784, 0.33
2785, 0.46
2786, 0.51
2787, 0.29
2788, 0.26
2789, 0.46
2790, 0.66
2791, 0.34
2792, 0.51
2793, 0.51
2794, 0.31
2795, 0.29
2796, 0.29
2797, 0.28
2798, 0.31
2799, 0.26
2800, 0.30
2801, 0.40
2802, 0.22
2803, 0.29
2804, 0.33
2805, 0.23
2806, 0.33
2807, 0.29
2808, 0.33
2809, 0.30
2810, 0.40
2811, 0.58
2812, 0.51
2813, 0.40
2814, 0.34
2815, 0.33
2816, 0.24
2817, 0.26
2818, 0.66
2819, 0.26
2820, 0.40
2821, 0.37
2822, 0.31
2823, 0.47
2824, 0.40
2825, 0.24
2826, 0.37
2827, 0.22
2828, 0.34
2829, 0.27
2830, 0.36
2831, 0.32
2832, 0.34
2833, 0.26
2834, 0.24
2835, 0.23
2836, 0.66
2837, 0.33
2838, 0.23
2839, 0.31
2840, 0.26
2841, 0.33
2842, 0.30
2843, 0.25
2844, 0.32
2845, 0.29
2846, 0.37
2847, 0.33
2848, 0.30
2849, 0.55
2850, 0.24
2851, 0.23
2852, 0.32
2853, 0.29
2854, 0.66
2855, 0.30
2856, 0.29
2857, 0.33
2858, 0.56
2859, 0.23
2860, 0.51
2861, 0.33
2862, 0.66
2863, 0.66
2864, 0.30
2865, 0.29
2866, 0.37
2867, 0.23
2868, 0.37
2869, 0.35
2870, 0.22
2871, 0.23
2872, 0.37
2873, 0.28
2874, 0.30
2875, 0.34
2876, 0.33
2877, 0.24
2878, 0.40
2879, 0.36
2880, 0.40
2881, 0.23
2882, 0.28
2883, 0.32
2884, 0.32
2885, 0.28
2886, 0.36
2887, 0.30
2888, 0.32
2889, 0.22
2890, 0.44
2891, 0.26
2892, 0.51
2893, 0.30
2894, 0.23
2895, 0.32
2896, 0.32
2897, 0.25
2898, 0.33
2899, 0.26
2900, 0.37
2901, 0.40
2902, 0.29
2903, 0.40
2904, 0.29
2905, 0.32
2906, 0.31
2907, 0.30
2908, 0.23
2909, 0.26
2910, 0.24
2911, 0.40
2912, 0.26
2913, 0.49
2914, 0.29
2915, 0.26
2916, 0.26
2917, 0.58
2918, 0.29
2919, 0.24
2920, 0.29
2921, 0.24
2922, 0.33
2923, 0.26
2924, 0.24
2925, 0.26
2926, 0.34
2927, 0.33
2928, 0.51
2929, 0.24
2930, 0.24
2931, 0.58
2932, 0.26
2933, 0.23
2934, 0.34
2935, 0.29
2936, 0.23
2937, 0.24
2938, 0.24
2939, 0.51
2940, 0.35
2941, 0.30
2942, 0.45
2943, 0.39
2944, 0.24
2945, 0.26
2946, 0.29
2947, 0.40
2948, 0.24
2949, 0.29
2950, 0.29
2951, 0.22
2952, 0.23
2953, 0.30
2954, 0.56
2955, 0.37
2956, 0.33
2957, 0.40
2958, 0.32
2959, 0.26
2960, 0.24
2961, 0.25
2962, 0.28
2963, 0.36
2964, 0.62
2965, 0.66
2966, 0.40
2967, 0.58
2968, 0.54
2969, 0.32
2970, 0.66
2971, 0.28
2972, 0.25
2973, 0.34
2974, 0.29
2975, 0.43
2976, 0.37
2977, 0.28
2978, 0.30
2979, 0.34
2980, 0.34
2981, 0.37
2982, 0.32
2983, 0.40
2984, 0.33
2985, 0.26
2986, 0.32
2987, 0.24
2988, 0.24
2989, 0.35
2990, 0.40
2991, 0.30
2992, 0.27
2993, 0.30
2994, 0.31
2995, 0.24
2996, 0.33
2997, 0.58
2998, 0.32
2999, 0.23
3000, 0.37
3001, 0.37
3002, 0.51
3003, 0.28
3004, 0.29
3005, 0.32
3006, 0.23
3007, 0.51
3008, 0.56
3009, 0.24
3010, 0.28
3011, 0.37
3012, 0.30
3013, 0.24
3014, 0.29
3015, 0.30
3016, 0.40
3017, 0.58
3018, 0.49
3019, 0.24
3020, 0.51
3021, 0.24
3022, 0.24
3023, 0.26
3024, 0.47
3025, 0.30
3026, 0.58
3027, 0.24
3028, 0.30
3029, 0.32
3030, 0.30
3031, 0.51
3032, 0.66
3033, 0.62
3034, 0.66
3035, 0.29
3036, 0.30
3037, 0.26
3038, 0.60
3039, 0.59
3040, 0.23
3041, 0.22
3042, 0.25
3043, 0.28
3044, 0.24
3045, 0.66
3046, 0.30
3047, 0.49
3048, 0.37
3049, 0.29
3050, 0.46
3051, 0.32
3052, 0.33
3053, 0.30
3054, 0.51
3055, 0.26
3056, 0.24
3057, 0.34
3058, 0.30
3059, 0.24
3060, 0.23
3061, 0.24
3062, 0.40
3063, 0.31
3064, 0.34
3065, 0.66
3066, 0.28
3067, 0.26
3068, 0.30
3069, 0.33
3070, 0.30
3071, 0.51
3072, 0.26
3073, 0.26
3074, 0.26
3075, 0.29
3076, 0.30
3077, 0.49
3078, 0.35
3079, 0.23
3080, 0.33
3081, 0.30
3082, 0.60
3083, 0.47
3084, 0.24
3085, 0.28
3086, 0.30
3087, 0.33
3088, 0.37
3089, 0.33
3090, 0.22
3091, 0.51
3092, 0.22
3093, 0.29
3094, 0.26
3095, 0.32
3096, 0.51
3097, 0.32
3098, 0.23
3099, 0.24
3100, 0.33
3101, 0.31
3102, 0.29
3103, 0.24
3104, 0.33
3105, 0.23
3106, 0.40
3107, 0.26
3108, 0.28
3109, 0.37
3110, 0.57
3111, 0.33
3112, 0.22
3113, 0.32
3114, 0.23
3115, 0.37
3116, 0.37
3117, 0.51
3118, 0.33
3119, 0.66
3120, 0.24
3121, 0.31
3122, 0.66
3123, 0.30
3124, 0.31
3125, 0.58
3126, 0.22
3127, 0.49
3128, 0.30
3129, 0.26
3130, 0.23
3131, 0.24
3132, 0.35
3133, 0.33
3134, 0.25
3135, 0.60
3136, 0.33
3137, 0.56
3138, 0.22
3139, 0.32
3140, 0.22
3141, 0.30
3142, 0.28
3143, 0.26
3144, 0.29
3145, 0.23
3146, 0.23
3147, 0.24
3148, 0.37
3149, 0.23
3150, 0.30
3151, 0.23
3152, 0.51
3153, 0.31
3154, 0.66
3155, 0.28
3156, 0.66
3157, 0.23
3158, 0.56
3159, 0.30
3160, 0.30
3161, 0.28
3162, 0.26
3163, 0.36
3164, 0.39
3165, 0.51
3166, 0.66
3167, 0.51
3168, 0.24
3169, 0.23
3170, 0.33
3171, 0.24
3172, 0.24
3173, 0.26
3174, 0.22
3175, 0.30
3176, 0.60
3177, 0.32
3178, 0.26
3179, 0.30
3180, 0.51
3181, 0.24
3182, 0.65
3183, 0.24
3184, 0.29
3185, 0.30
3186, 0.51
3187, 0.30
3188, 0.37
3189, 0.22
3190, 0.23
3191, 0.40
3192, 0.29
3193, 0.66
3194, 0.33
3195, 0.37
3196, 0.23
3197, 0.24
3198, 0.37
3199, 0.32
3200, 0.58
3201, 0.29
3202, 0.33
3203, 0.51
3204, 0.37
3205, 0.33
3206, 0.58
3207, 0.33
3208, 0.40
3209, 0.29
3210, 0.66
3211, 0.29
3212, 0.23
3213, 0.29
3214, 0.30
3215, 0.29
3216, 0.28
3217, 0.26
3218, 0.28
3219, 0.66
3220, 0.26
3221, 0.37
3222, 0.58
3223, 0.33
3224, 0.60
3225, 0.40
3226, 0.22
3227, 0.40
3228, 0.37
3229, 0.29
3230, 0.23
3231, 0.27
3232, 0.22
3233, 0.40
3234, 0.22
3235, 0.66
3236, 0.28
3237, 0.31
3238, 0.30
3239, 0.51
3240, 0.23
3241, 0.23
3242, 0.24
3243, 0.58
3244, 0.24
3245, 0.24
3246, 0.33
3247, 0.34
3248, 0.47
3249, 0.58
3250, 0.26
3251, 0.28
3252, 0.22
3253, 0.33
3254, 0.44
3255, 0.30
3256, 0.32
3257, 0.35
3258, 0.24
3259, 0.30
3260, 0.31
3261, 0.23
3262, 0.30
3263, 0.30
3264, 0.34
3265, 0.24
3266, 0.30
3267, 0.33
3268, 0.29
3269, 0.24
3270, 0.23
3271, 0.51
3272, 0.30
3273, 0.30
3274, 0.58
3275, 0.23
3276, 0.40
3277, 0.23
3278, 0.34
3279, 0.32
3280, 0.51
3281, 0.23
3282, 0.31
3283, 0.32
3284, 0.31
3285, 0.26
3286, 0.20
3287, 0.40
3288, 0.31
3289, 0.29
3290, 0.33
3291, 0.37
3292, 0.40
3293, 0.28
3294, 0.26
3295, 0.24
3296, 0.44
3297, 0.33
3298, 0.51
3299, 0.29
3300, 0.24
3301, 0.24
3302, 0.51
3303, 0.22
3304, 0.37
3305, 0.31
3306, 0.23
3307, 0.31
3308, 0.37
3309, 0.29
3310, 0.22
3311, 0.51
3312, 0.24
3313, 0.24
3314, 0.26
3315, 0.58
3316, 0.28
3317, 0.26
3318, 0.30
3319, 0.30
3320, 0.60
3321, 0.51
3322, 0.29
3323, 0.26
3324, 0.24
3325, 0.30
3326, 0.30
3327, 0.29
3328, 0.30
3329, 0.24
3330, 0.47
3331, 0.60
3332, 0.24
3333, 0.66
3334, 0.23
3335, 0.24
3336, 0.34
3337, 0.40
3338, 0.40
3339, 0.30
3340, 0.31
3341, 0.29
3342, 0.40
3343, 0.25
3344, 0.58
3345, 0.22
3346, 0.58
3347, 0.27
3348, 0.24
3349, 0.30
3350, 0.40
3351, 0.40
3352, 0.40
3353, 0.33
3354, 0.26
3355, 0.31
3356, 0.23
3357, 0.33
3358, 0.30
3359, 0.32
3360, 0.26
3361, 0.26
3362, 0.33
3363, 0.40
3364, 0.29
3365, 0.26
3366, 0.51
3367, 0.23
3368, 0.24
3369, 0.31
3370, 0.40
3371, 0.30
3372, 0.22
3373, 0.51
3374, 0.24
3375, 0.29
3376, 0.23
3377, 0.27
3378, 0.37
3379, 0.52
3380, 0.32
3381, 0.31
3382, 0.54
3383, 0.29
3384, 0.33
3385, 0.39
3386, 0.24
3387, 0.56
3388, 0.34
3389, 0.60
3390, 0.22
3391, 0.39
3392, 0.40
3393, 0.29
3394, 0.32
3395, 0.29
3396, 0.52
3397, 0.40
3398, 0.40
3399, 0.49
3400, 0.23
3401, 0.40
3402, 0.24
3403, 0.30
3404, 0.66
3405, 0.37
3406, 0.30
3407, 0.40
3408, 0.66
3409, 0.23
3410, 0.29
3411, 0.29
3412, 0.26
3413, 0.24
3414, 0.33
3415, 0.26
3416, 0.25
3417, 0.32
3418, 0.26
3419, 0.30
3420, 0.24
3421, 0.40
3422, 0.25
3423, 0.26
3424, 0.22
3425, 0.37
3426, 0.33
3427, 0.49
3428, 0.34
3429, 0.32
3430, 0.33
3431, 0.37
3432, 0.23
3433, 0.24
3434, 0.58
3435, 0.30
3436, 0.29
3437, 0.29
3438, 0.37
3439, 0.28
3440, 0.51
3441, 0.31
3442, 0.51
3443, 0.33
3444, 0.37
3445, 0.24
3446, 0.40
3447, 0.33
3448, 0.23
3449, 0.24
3450, 0.24
3451, 0.33
3452, 0.24
3453, 0.60
3454, 0.39
3455, 0.29
3456, 0.24
3457, 0.30
3458, 0.26
3459, 0.26
3460, 0.23
3461, 0.23
3462, 0.33
3463, 0.40
3464, 0.37
3465, 0.26
3466, 0.30
3467, 0.33
3468, 0.47
3469, 0.37
3470, 0.51
3471, 0.51
3472, 0.23
3473, 0.49
3474, 0.32
3475, 0.23
3476, 0.60
3477, 0.23
3478, 0.37
3479, 0.29
3480, 0.30
3481, 0.30
3482, 0.24
3483, 0.23
3484, 0.60
3485, 0.30
3486, 0.60
3487, 0.32
3488, 0.27
3489, 0.66
3490, 0.40
3491, 0.34
3492, 0.24
3493, 0.23
3494, 0.42
3495, 0.40
3496, 0.58
3497, 0.33
3498, 0.32
3499, 0.56
3500, 0.40
3501, 0.40
3502, 0.40
3503, 0.62
3504, 0.45
3505, 0.28
3506, 0.37
3507, 0.31
3508, 0.30
3509, 0.37
3510, 0.23
3511, 0.27
3512, 0.33
3513, 0.29
3514, 0.24
3515, 0.23
3516, 0.24
3517, 0.32
3518, 0.24
3519, 0.34
3520, 0.23
3521, 0.24
3522, 0.55
3523, 0.26
3524, 0.32
3525, 0.28
3526, 0.24
3527, 0.28
3528, 0.28
3529, 0.33
3530, 0.30
3531, 0.30
3532, 0.34
3533, 0.24
3534, 0.24
3535, 0.24
3536, 0.40
3537, 0.22
3538, 0.33
3539, 0.58
3540, 0.40
3541, 0.31
3542, 0.40
3543, 0.29
3544, 0.29
3545, 0.26
3546, 0.29
3547, 0.28
3548, 0.24
3549, 0.41
3550, 0.23
3551, 0.23
3552, 0.60
3553, 0.24
3554, 0.24
3555, 0.24
3556, 0.40
3557, 0.34
3558, 0.24
3559, 0.32
3560, 0.23
3561, 0.40
3562, 0.40
3563, 0.34
3564, 0.51
3565, 0.33
3566, 0.46
3567, 0.28
3568, 0.32
3569, 0.31
3570, 0.37
3571, 0.39
3572, 0.32
3573, 0.60
3574, 0.58
3575, 0.23
3576, 0.29
3577, 0.33
3578, 0.26
3579, 0.29
3580, 0.52
3581, 0.56
3582, 0.26
3583, 0.40
3584, 0.66
3585, 0.66
3586, 0.26
3587, 0.37
3588, 0.51
3589, 0.26
3590, 0.40
3591, 0.29
3592, 0.24
3593, 0.24
3594, 0.24
3595, 0.27
3596, 0.30
3597, 0.24
3598, 0.32
3599, 0.40
3600, 0.23
3601, 0.60
3602, 0.30
3603, 0.24
3604, 0.27
3605, 0.60
3606, 0.29
3607, 0.22
3608, 0.66
3609, 0.23
3610, 0.26
3611, 0.30
3612, 0.24
3613, 0.26
3614, 0.37
3615, 0.60
3616, 0.30
3617, 0.34
3618, 0.29
3619, 0.66
3620, 0.30
3621, 0.28
